Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RNAA.SG01NAC34B0106II1,2010.03,231,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106II1,2011.03,241,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106II1,2012.03,254,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106II1,2013.03,261,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106II1,2014.03,275,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106II1,2015.03,276,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106II1,2016.03,311,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106II1,2017.03,327,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106II1,2018.03,338,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106II1,2019.03,357,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106II1,2020.03,384,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106II1,2021.03,370,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106II1,2022.03,0,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Transport, Postal and Warehousing",,
RNAA.SG01NAC34B0106JRS,2000.03,105,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2001.03,108,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2002.03,119,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2003.03,131,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2004.03,147,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2005.03,162,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2006.03,174,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2007.03,163,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2008.03,194,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2009.03,203,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2010.03,201,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2011.03,197,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2012.03,189,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2013.03,216,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2014.03,234,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2015.03,242,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2016.03,242,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2017.03,241,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2018.03,255,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2019.03,267,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2020.03,283,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2021.03,291,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106JRS,2022.03,0,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Information Media, Telecommunications and Other Services",,
RNAA.SG01NAC34B0106KK1,2000.03,65,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2001.03,67,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2002.03,77,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2003.03,83,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2004.03,101,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2005.03,113,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2006.03,118,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2007.03,104,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2008.03,101,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2009.03,142,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2010.03,163,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2011.03,160,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2012.03,149,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2013.03,142,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2014.03,154,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2015.03,161,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2016.03,166,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2017.03,190,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2018.03,184,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2019.03,168,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2020.03,190,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2021.03,226,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106KK1,2022.03,0,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Financial and Insurance Services,,
RNAA.SG01NAC34B0106LL1,2000.03,193,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Rental, Hiring and Real Estate Services",,
RNAA.SG01NAC34B0106LL1,2001.03,205,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Rental, Hiring and Real Estate Services",,
RNAA.SG01NAC34B0106LL1,2002.03,212,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Rental, Hiring and Real Estate Services",,
RNAA.SG01NAC34B0106LL1,2003.03,211,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Rental, Hiring and Real Estate Services",,
RNAA.SG01NAC34B0106LL1,2004.03,239,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Rental, Hiring and Real Estate Services",,
RNAA.SG01NAC34B0106LL1,2005.03,246,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Rental, Hiring and Real Estate Services",,
RNAA.SG01NAC34B0106LL1,2006.03,293,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Rental, Hiring and Real Estate Services",,
RNAA.SG01NAC34B0106LL1,2007.03,348,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Rental, Hiring and Real Estate Services",,
